,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
59,-0.05084791752784103,-0.4510572540202462,0.4086769757020785,-1.8024421065429932,-1.4538684216536262,-0.24393774103350477,-0.09780610198604678,-0.08859667106091874,0.41979909290868395,0.6470095354386093,1.0641573625590297,-0.8370893576283659,0.696544792075415,-0.5987521859562377,-1.3204723620624363,0.16811312904548864,-0.0034227593806638573,0.013674548704083673,-0.005619533696650274,0.2391102202129964
60,-0.06263421614477001,-0.38998704516238275,0.22858723601497843,-1.61026444609267,-1.5398168320190677,-0.18585532554170972,-0.13252921124212896,-0.06889744759703981,0.30024562764629,0.5739819935419106,0.9570190561742633,-0.9419684952685382,0.5939054913674956,-0.5211380356814018,-1.5545738981442665,0.20811140190948046,-0.002387843917870625,0.02259056250638324,0.012715847321378936,-0.10591832487332677
61,-0.05238165121429962,-0.48800395579111744,0.23316375337015136,-2.2747138656548165,-1.095029700245976,0.07357625017179942,-0.08293991324291973,0.019056766574852998,0.1161219285431794,0.1808258369746972,0.9150734631054981,-1.387112073936817,0.6759184931522864,-0.6134205377086464,-1.3203873660921654,0.12319115687948326,-0.003291711873867754,0.03020402301011675,-0.0030107042528076666,-0.07420068795632337
62,-0.05316225144367918,-0.4339934666861091,0.2959698356987617,-2.002755711462934,-1.0465673045026473,0.06386809277245215,-0.1147061444156589,-0.021954455801604426,0.13128169422424785,0.20861891619400555,1.0390975190594531,-1.4485941500471444,0.8519759386609183,-0.46518854069586335,-1.3675325938685747,0.1559415630759885,-0.006952978025906088,0.02921697910966034,0.006854983381079714,-0.437141962268121
63,-0.0565111560544841,-0.44313456398508017,0.434361078691682,-1.710844410017584,-1.9807070930521826,0.0823456893809931,-0.10423398987849737,-0.04341674947268382,0.05406203887334318,0.49903208294056073,1.1416952399087141,-1.3668828264835282,0.7005961774969471,-0.18125932602818765,-1.3965602477184225,0.10753041951454681,-0.0023785618850549486,0.03861446523160819,0.0012886028839503045,-0.6913664101536098
64,-0.04775861543985697,-0.460262726795757,0.5084474585597617,-1.656149715852019,-2.381535243288527,-0.23502955443239323,-0.10698061478069111,0.006967034864807225,0.09885210387860192,0.7520603940261793,1.08701599318092,-1.019578673378785,0.7524469808264063,-0.26237314762128927,-1.2076422924208956,0.13001243249921113,-0.008606101079617994,0.031861481779350734,0.003593759797911411,-0.3709567800732098
65,-0.05272347618152336,-0.4581294285166982,0.6747455666250949,-1.45238537580802,-2.4338932673280436,-0.1924474191393151,-0.1465442686021797,-0.033565251518803296,0.013129897382602554,1.1676179081146985,1.1768039883050083,-0.9058950828087672,0.6184401998145652,-0.24359841987649114,-1.091545930872237,0.0474843325214438,-0.009699779121449818,0.019077881387738284,0.03400947722491038,-0.09576468975331051
66,-0.07571036123090939,-0.32468711847531856,0.32092940972555284,-0.7994638598317306,-2.498171749854776,-0.24707770329100204,-0.24470752684548827,-0.08179114154697763,-0.1496432953847618,1.142964811561543,1.2032139088230065,-0.5104737878928975,0.2667073291868622,-0.34344017083573836,-1.060539638408311,0.15360654419390082,-0.00990259272748001,0.01775965003777717,0.016428120303634174,-0.182259220914653
67,-0.07131448726759915,-0.3375455557626991,0.07959750541490157,-1.3384864996577372,-1.9987912419985636,-0.2804085333397493,-0.21640520250596362,-0.02540492984832901,-0.10012996214825126,0.7231168398176072,0.9602730842156728,-0.6807177697319464,0.33859522209217785,-0.411835221040327,-1.3866197782114371,0.20012188530602756,-0.006825800565568114,0.008139587110361212,0.024850552140235852,-0.1104104177371747
68,-0.0625058935817487,-0.37131291250199017,-0.02955448096134015,-1.91109786029664,-2.0618767461278877,-0.15798083963524664,-0.18118652187800843,-0.00921753142603562,0.03853340247426359,0.43631762228514703,0.9290641866949699,-0.8123992730004899,0.5824759678454433,-0.1773953892923519,-1.5672701650806697,0.17689894530017386,-0.00037096554051793684,0.012149640400749404,0.007275737175896698,0.1436648495752647
69,-0.0697000933488042,-0.29125643451599514,0.04348866805311113,-1.530215040899395,-1.5387562800520416,-0.13385890573864354,-0.1804568305603574,-0.13058942140769647,-0.07612767289672269,0.538964558985725,0.7449877261711865,-0.6077790610041779,0.42372740485232924,-0.41484746830657887,-1.5993961226373292,0.260853706201247,-0.0010657869741141324,-0.007963893950815114,0.016731627478009773,-0.25019928958966087
70,-0.062012514721389494,-0.3492886742848402,0.0923403676587488,-1.3919187285524666,-1.3941223232176392,-0.20017544757840583,-0.14717572169533558,-0.09822274117605431,-0.058527994880185084,0.8657147420996859,0.7836840452974697,-0.6876755555319449,0.4505362720986032,-0.4981949718413174,-1.3084201374653124,0.23065352753323298,-0.003754767722228126,-0.009382024272156265,0.0033022359506813537,-0.3025781991985762
